3509.80957	0.40305
3507.88110	0.40299
3505.95264	0.40290
3504.02417	0.40260
3502.09570	0.40228
3500.16724	0.40204
3498.23877	0.40182
3496.31030	0.40176
3494.38184	0.40184
3492.45337	0.40185
3490.52490	0.40169
3488.59644	0.40143
3486.66797	0.40116
3484.73950	0.40092
3482.81104	0.40066
3480.88257	0.40036
3478.95410	0.40013
3477.02563	0.39999
3475.09717	0.39986
3473.16870	0.39966
3471.24023	0.39943
3469.31177	0.39924
3467.38330	0.39916
3465.45483	0.39906
3463.52637	0.39878
3461.59790	0.39847
3459.66943	0.39830
3457.74097	0.39816
3455.81250	0.39798
3453.88403	0.39777
3451.95557	0.39753
3450.02710	0.39733
3448.09863	0.39715
3446.17017	0.39689
3444.24170	0.39659
3442.31323	0.39634
3440.38477	0.39617
3438.45630	0.39597
3436.52783	0.39565
3434.59937	0.39527
3432.67090	0.39487
3430.74243	0.39451
3428.81396	0.39419
3426.88550	0.39386
3424.95703	0.39349
3423.02856	0.39308
3421.10010	0.39262
3419.17163	0.39221
3417.24316	0.39187
3415.31470	0.39149
3413.38623	0.39105
3411.45776	0.39059
3409.52930	0.39010
3407.60083	0.38952
3405.67236	0.38894
3403.74390	0.38848
3401.81543	0.38799
3399.88696	0.38730
3397.95850	0.38647
3396.03003	0.38566
3394.10156	0.38483
3392.17310	0.38405
3390.24463	0.38338
3388.31616	0.38276
3386.38770	0.38224
3384.45923	0.38180
3382.53076	0.38143
3380.60229	0.38118
3378.67383	0.38107
3376.74536	0.38100
3374.81689	0.38101
3372.88843	0.38129
3370.95996	0.38194
3369.03149	0.38290
3367.10303	0.38420
3365.17456	0.38601
3363.24609	0.38832
3361.31763	0.39104
3359.38916	0.39400
3357.46069	0.39676
3355.53223	0.39840
3353.60376	0.39799
3351.67529	0.39556
3349.74683	0.39198
3347.81836	0.38817
3345.88989	0.38473
3343.96143	0.38192
3342.03296	0.37970
3340.10449	0.37788
3338.17603	0.37637
3336.24756	0.37516
3334.31909	0.37430
3332.39063	0.37374
3330.46216	0.37334
3328.53369	0.37304
3326.60522	0.37291
3324.67676	0.37289
3322.74829	0.37274
3320.81982	0.37231
3318.89136	0.37167
3316.96289	0.37097
3315.03442	0.37026
3313.10596	0.36957
3311.17749	0.36903
3309.24902	0.36867
3307.32056	0.36839
3305.39209	0.36809
3303.46362	0.36784
3301.53516	0.36762
3299.60669	0.36735
3297.67822	0.36705
3295.74976	0.36683
3293.82129	0.36667
3291.89282	0.36653
3289.96436	0.36642
3288.03589	0.36630
3286.10742	0.36612
3284.17896	0.36588
3282.25049	0.36565
3280.32202	0.36548
3278.39355	0.36533
3276.46509	0.36509
3274.53662	0.36486
3272.60815	0.36475
3270.67969	0.36472
3268.75122	0.36464
3266.82275	0.36454
3264.89429	0.36449
3262.96582	0.36450
3261.03735	0.36450
3259.10889	0.36442
3257.18042	0.36431
3255.25195	0.36418
3253.32349	0.36401
3251.39502	0.36388
3249.46655	0.36383
3247.53809	0.36387
3245.60962	0.36393
3243.68115	0.36396
3241.75269	0.36398
3239.82422	0.36405
3237.89575	0.36415
3235.96729	0.36426
3234.03882	0.36439
3232.11035	0.36451
3230.18188	0.36454
3228.25342	0.36451
3226.32495	0.36443
3224.39648	0.36435
3222.46802	0.36430
3220.53955	0.36435
3218.61108	0.36463
3216.68262	0.36522
3214.75415	0.36602
3212.82568	0.36699
3210.89722	0.36807
3208.96875	0.36905
3207.04028	0.36977
3205.11182	0.37024
3203.18335	0.37065
3201.25488	0.37107
3199.32642	0.37157
3197.39795	0.37221
3195.46948	0.37303
3193.54102	0.37399
3191.61255	0.37504
3189.68408	0.37610
3187.75562	0.37717
3185.82715	0.37832
3183.89868	0.37956
3181.97021	0.38092
3180.04175	0.38241
3178.11328	0.38395
3176.18481	0.38551
3174.25635	0.38715
3172.32788	0.38889
3170.39941	0.39074
3168.47095	0.39274
3166.54248	0.39495
3164.61401	0.39744
3162.68555	0.40023
3160.75708	0.40329
3158.82861	0.40657
3156.90015	0.41011
3154.97168	0.41396
3153.04321	0.41810
3151.11475	0.42251
3149.18628	0.42709
3147.25781	0.43175
3145.32935	0.43624
3143.40088	0.44012
3141.47241	0.44299
3139.54395	0.44461
3137.61548	0.44504
3135.68701	0.44462
3133.75854	0.44377
3131.83008	0.44274
3129.90161	0.44180
3127.97314	0.44120
3126.04468	0.44112
3124.11621	0.44146
3122.18774	0.44203
3120.25928	0.44275
3118.33081	0.44368
3116.40234	0.44498
3114.47388	0.44680
3112.54541	0.44912
3110.61694	0.45183
3108.68848	0.45497
3106.76001	0.45859
3104.83154	0.46266
3102.90308	0.46716
3100.97461	0.47209
3099.04614	0.47737
3097.11768	0.48301
3095.18921	0.48899
3093.26074	0.49511
3091.33228	0.50123
3089.40381	0.50742
3087.47534	0.51377
3085.54688	0.52037
3083.61841	0.52732
3081.68994	0.53476
3079.76147	0.54270
3077.83301	0.55121
3075.90454	0.56045
3073.97607	0.57075
3072.04761	0.58260
3070.11914	0.59676
3068.19067	0.61399
3066.26221	0.63382
3064.33374	0.65286
3062.40527	0.66566
3060.47681	0.66960
3058.54834	0.66770
3056.61987	0.66518
3054.69141	0.66503
3052.76294	0.66753
3050.83447	0.67196
3048.90601	0.67768
3046.97754	0.68419
3045.04907	0.69137
3043.12061	0.69958
3041.19214	0.70915
3039.26367	0.71988
3037.33521	0.73065
3035.40674	0.73989
3033.47827	0.74710
3031.54980	0.75359
3029.62134	0.76069
3027.69287	0.76821
3025.76440	0.77519
3023.83594	0.78105
3021.90747	0.78552
3019.97900	0.78915
3018.05054	0.79425
3016.12207	0.80354
3014.19360	0.81740
3012.26514	0.83394
3010.33667	0.85096
3008.40820	0.86701
3006.47974	0.88177
3004.55127	0.89604
3002.62280	0.91083
3000.69434	0.92664
2998.76587	0.94330
2996.83740	0.96038
2994.90894	0.97784
2992.98047	0.99595
2991.05200	1.01470
2989.12354	1.03414
2987.19507	1.05500
2985.26660	1.07839
2983.33813	1.10565
2981.40967	1.13839
2979.48120	1.17843
2977.55273	1.22541
2975.62427	1.27191
2973.69580	1.30668
2971.76733	1.32752
2969.83887	1.34160
2967.91040	1.35233
2965.98193	1.35722
2964.05347	1.35832
2962.12500	1.36743
2960.19653	1.39772
2958.26807	1.45130
2956.33960	1.51082
2954.41113	1.54071
2952.48267	1.51945
2950.55420	1.46955
2948.62573	1.42415
2946.69727	1.39669
2944.76880	1.38725
2942.84033	1.39212
2940.91187	1.40639
2938.98340	1.42473
2937.05493	1.44321
2935.12646	1.45956
2933.19800	1.47064
2931.26953	1.47295
2929.34106	1.46643
2927.41260	1.45405
2925.48413	1.43792
2923.55566	1.41779
2921.62720	1.39132
2919.69873	1.35614
2917.77026	1.31398
2915.84180	1.27023
2913.91333	1.22998
2911.98486	1.19612
2910.05640	1.16907
2908.12793	1.14698
2906.19946	1.12684
2904.27100	1.10549
2902.34253	1.08045
2900.41406	1.05075
2898.48560	1.01743
2896.55713	0.98295
2894.62866	0.94966
2892.70020	0.91882
2890.77173	0.89093
2888.84326	0.86665
2886.91479	0.84705
2884.98633	0.83364
2883.05786	0.82807
2881.12939	0.83173
2879.20093	0.84562
2877.27246	0.86923
2875.34399	0.89669
2873.41553	0.91385
2871.48706	0.90715
2869.55859	0.87892
2867.63013	0.84292
2865.70166	0.80874
2863.77319	0.77874
2861.84473	0.75225
2859.91626	0.72825
2857.98779	0.70635
2856.05933	0.68704
2854.13086	0.67117
2852.20239	0.65910
2850.27393	0.65049
2848.34546	0.64442
2846.41699	0.63928
2844.48853	0.63322
2842.56006	0.62541
2840.63159	0.61650
2838.70313	0.60777
2836.77466	0.60042
2834.84619	0.59541
2832.91772	0.59334
2830.98926	0.59459
2829.06079	0.59943
2827.13232	0.60779
2825.20386	0.61891
2823.27539	0.63122
2821.34692	0.64334
2819.41846	0.65548
2817.48999	0.66934
2815.56152	0.68674
2813.63306	0.70866
2811.70459	0.73512
2809.77612	0.76555
2807.84766	0.79955
2805.91919	0.83709
2803.99072	0.87838
2802.06226	0.92376
2800.13379	0.97366
2798.20532	1.02810
2796.27686	1.08614
2794.34839	1.14586
2792.41992	1.20421
2790.49146	1.25683
2788.56299	1.29864
2786.63452	1.32501
2784.70605	1.33325
2782.77759	1.32491
2780.84912	1.30530
2778.92065	1.27998
2776.99219	1.25231
2775.06372	1.22219
2773.13525	1.18691
2771.20679	1.14394
2769.27832	1.09301
2767.34985	1.03680
2765.42139	0.97983
2763.49292	0.92614
2761.56445	0.87830
2759.63599	0.83782
2757.70752	0.80561
2755.77905	0.78209
2753.85059	0.76707
2751.92212	0.75978
2749.99365	0.75902
2748.06519	0.76340
2746.13672	0.77195
2744.20825	0.78472
2742.27979	0.80258
2740.35132	0.82679
2738.42285	0.85860
2736.49438	0.89891
2734.56592	0.94754
2732.63745	1.00197
2730.70898	1.05681
2728.78052	1.10427
2726.85205	1.13545
2724.92358	1.14315
2722.99512	1.12548
2721.06665	1.08715
2719.13818	1.03681
2717.20972	0.98316
2715.28125	0.93252
2713.35278	0.88821
2711.42432	0.85124
2709.49585	0.82130
2707.56738	0.79717
2705.63892	0.77718
2703.71045	0.75981
2701.78198	0.74393
2699.85352	0.72879
2697.92505	0.71409
2695.99658	0.69998
2694.06812	0.68678
2692.13965	0.67475
2690.21118	0.66395
2688.28271	0.65415
2686.35425	0.64451
2684.42578	0.63363
2682.49731	0.62005
2680.56885	0.60302
2678.64038	0.58299
2676.71191	0.56165
2674.78345	0.54117
2672.85498	0.52338
2670.92651	0.50938
2668.99805	0.49954
2667.06958	0.49364
2665.14111	0.49093
2663.21265	0.49015
2661.28418	0.48985
2659.35571	0.48886
2657.42725	0.48642
2655.49878	0.48198
2653.57031	0.47512
2651.64185	0.46569
2649.71338	0.45397
2647.78491	0.44093
2645.85645	0.42797
